BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2013;2.27;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2014;2.27;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2015;2.25;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2016;2.24;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2017;2.24;Pers.;Personen;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2007;7.7;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2008;7.8;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2009;7.5;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2010;7.5;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2011;7.1;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2012;7.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2013;7.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2014;7.0;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2015;6.4;%;Prozent;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];1999;40800;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2000;43000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2001;43500;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2002;43900;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2003;42900;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2004;42600;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2005;42600;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2006;41400;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2007;42700;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2008;42400;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2009;42600;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2010;41900;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2011;42300;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2012;42600;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2013;42800;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2014;43600;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2015;43900;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2003;16000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2004;14000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2005;14000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2006;12000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2007;11000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2008;10000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2009;11000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2010;11000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2011;11000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2012;11000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2013;11000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2014;12000;Fr.;Franken;
243;Dietikon;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2015;12000;Fr.;Franken;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2011;3.7;%;Prozent;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2012;3.7;%;Prozent;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2013;3.8;%;Prozent;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2014;3.8;%;Prozent;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2015;4.5;%;Prozent;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2016;4.9;%;Prozent;
243;Dietikon;Arbeit und Unternehmen;Arbeitslosigkeit;Arbeitslosigkeit;380;Arbeitslosenanteil an Bevölkerung 15-64 Jahre [%];2017;4.5;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];1998;13.5;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];1999;15.0;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2000;16.6;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2001;17.1;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2002;18.1;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2003;19.0;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2004;20.7;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2005;21.6;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2006;23.1;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2007;23.9;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2008;24.8;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2009;26.3;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2010;26.5;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2011;28.1;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2012;28.7;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2013;29.6;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2014;29.8;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2015;31.2;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2016;32.0;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;95;Altersquotient [%];2017;33.2;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2009;42.5;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2010;42.5;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2011;42.8;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2012;42.6;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2013;42.5;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2014;42.3;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2015;42.2;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2016;42.2;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Altersstruktur;809;Bevölkerung: Durchschnittsalter [Jahre];2017;42.2;Jahre;Jahre;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1990;511;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1991;545;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1992;599;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1993;638;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1994;687;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1995;711;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1996;748;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1997;826;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1998;880;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];1999;929;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2000;968;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2001;996;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2002;1057;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2003;1119;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2004;1145;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2005;1194;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2006;1212;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2007;1271;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2008;1329;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2009;1401;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2010;1497;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2011;1565;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2012;1659;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2013;1705;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2014;1836;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2015;1922;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2016;2036;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Konfession;408;Bevölkerung: übrige/andere/ohne Konfession [Pers.];2017;2087;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2013;2.28;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2014;2.29;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2015;2.29;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2016;2.30;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Bevölkerungsbestand und Haushalte;Haushalte;449;Durchschnittliche Haushaltsgrösse [Pers.];2017;2.31;Pers.;Personen;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2007;3.4;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2008;3.9;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2009;3.6;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2010;3.1;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2011;2.9;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2012;3.3;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2013;3.2;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2014;3.7;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Soziales;Bedarfsabhängige Sozialleistungen;541;Sozialhilfequote [%];2015;3.8;%;Prozent;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];1999;53000;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2000;54100;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2001;54800;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2002;55500;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2003;53900;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2004;53400;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2005;53800;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2006;52400;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2007;51700;Fr.;Franken;
244;Geroldswil;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2008;52800;Fr.;Franken;
